g1name,g2name,dist,lag
MYS,AUT,8920001.82073233,3.3166247903554
NER,AUT,2554845.21224675,6.08276253029822
NGA,AUT,3636607.3102545,4.79583152331272
NLD,AUT,443562.28606126,5.3851648071345
NOR,AUT,1106783.18508446,6.85565460040104
NZL,AUT,15460324.5359745,5.19615242270663
OMN,AUT,4150259.35386684,7.48331477354788
PAK,AUT,4208375.83561446,4.58257569495584
PAN,AUT,9068652.65719689,8.77496438739212
PER,AUT,9446073.98157853,4.47213595499958
PHL,AUT,9317885.10336901,5.56776436283002
POL,AUT,144983.3347981,4.35889894354067
PRI,AUT,7403260.70077752,6.85565460040104
PRT,AUT,1393757.44083814,4.79583152331272
PRY,AUT,10043291.190811,2.82842712474619
QAT,AUT,3814776.14646908,3.60555127546399
ROU,AUT,299611.56484822,5.09901951359278
RWA,AUT,5493000.48713898,6.16441400296898
SAU,AUT,2454219.44924528,6.92820323027551
SGP,AUT,9633876.83843836,6.85565460040104
SLV,AUT,9412677.44833947,7.48331477354788
SVK,AUT,0,3.16227766016838
SVN,AUT,0,5.74456264653803
SWE,AUT,713326.4640505,5.91607978309962
THA,AUT,7722112.61779123,5.56776436283002
TTO,AUT,7584451.03930814,2.44948974278318
TUR,AUT,975634.70972633,2.23606797749979
TZA,AUT,5495397.58796488,8.18535277187245
UGA,AUT,4989370.73151677,4.58257569495584
URY,AUT,10832861.362084,3.87298334620742
USA,AUT,5577349.06721663,3.87298334620742
VEN,AUT,7733160.71150816,5.47722557505166
VNM,AUT,7810977.27097142,10.0995049383621
ZAF,AUT,7769509.13529021,14.8323969741913
ZMB,AUT,6265951.46349309,10
AFG,BEL,4636289.54272887,6.6332495807108
AGO,BEL,6038800.6519826,9.79795897113271
ARE,BEL,4823548.32992057,5.29150262212918
ARG,BEL,10144911.8645537,6.92820323027551
AUS,BEL,13100005.4992017,6.78232998312527
AUT,BEL,356836.89564677,4.69041575982343
BFA,BEL,3866136.1905039,5.29150262212918
BGD,BEL,7219333.88985691,5
BGR,BEL,1397809.61756657,4.58257569495584
BIH,BEL,893662.50566241,3.74165738677394
BOL,BEL,9355402.15738611,7.93725393319377
BRA,BEL,7191819.35301019,6.70820393249937
BWA,BEL,7692635.77541193,11.1803398874989
CAN,BEL,3834574.82518324,4.12310562561766
CHE,BEL,246102.27591785,6.16441400296898
CHL,BEL,10316526.221392,5.74456264653803
CMR,BEL,4124169.11268931,6.6332495807108
COL,BEL,7813957.31481125,11.4455231422596
CRI,BEL,8798689.66344876,5.91607978309962
CZE,BEL,406488.46559536,3.60555127546399
DNK,BEL,452226.85079223,5.3851648071345
DOM,BEL,7078298.7240238,6.557438524302
ECU,BEL,9169374.95848079,7.07106781186548
EGY,BEL,2558302.57003228,17.4068951855292
ESP,BEL,806874.09032592,4.69041575982343
EST,BEL,1283151.63208003,6.85565460040104
FIN,BEL,1395121.45543844,5.8309518948453
FRA,BEL,0,5.8309518948453
GAB,BEL,5278500.87910334,13.114877048604
GBR,BEL,79214.85433056,5.09901951359278
GHA,BEL,4297120.21447581,7.14142842854285
GRC,BEL,1526540.639094,6.40312423743285
GTM,BEL,8591158.29374801,4
HKG,BEL,9259179.97603649,10.6301458127346
HND,BEL,8411236.44235455,10.2469507659596
HRV,BEL,733907.1488061,2
HUN,BEL,789537.87323432,5
IDN,BEL,9422647.5043595,5.74456264653803
IND,BEL,5600511.15410909,4.47213595499958
IRL,BEL,619222.87253634,7.87400787401181
IRQ,BEL,3178640.26835264,6.92820323027551
ISR,BEL,3023645.31056969,4.58257569495584
ITA,BEL,393879.59353115,5.29150262212918
JAM,BEL,7677791.30274948,5.19615242270663
JOR,BEL,3088364.27265632,5.56776436283002
JPN,BEL,8439361.56837795,9.16515138991168
KAZ,BEL,2858724.87114371,8.24621125123532
KEN,BEL,5622966.45127764,7.28010988928052
KGZ,BEL,4868751.25246576,4.35889894354067
KOR,BEL,8550026.31279385,18.5202591774521
KWT,BEL,4062243.43289305,5.09901951359278
LAO,BEL,8463777.68687416,4.89897948556636
LBN,BEL,2958154.641581,11.6189500386223
LBY,BEL,1878850.52368057,4.35889894354067
LKA,BEL,8006629.41005928,4.79583152331272
MDA,BEL,1481945.73126663,10.3440804327886
MEX,BEL,8127253.84316232,11.3137084989848
MLI,BEL,2868930.97878031,4.79583152331272
MMR,BEL,7679925.24879261,8.77496438739212
MOZ,BEL,7369022.19965112,5.8309518948453
MUS,BEL,9259931.26545907,9.16515138991168
MYS,BEL,9690686.2286491,3.87298334620742
NER,BEL,2943132.67663811,5.91607978309962
NGA,BEL,3962774.62474057,5.91607978309962
NLD,BEL,0,7.28010988928052
NOR,BEL,739742.03347385,6.70820393249937
NZL,BEL,15233268.7327951,7.54983443527075
OMN,BEL,4980839.94687521,8.36660026534076
PAK,BEL,5023661.06691279,5.19615242270663
PAN,BEL,8551580.1270541,9.8488578017961
PER,BEL,9038221.89743179,5.47722557505166
PHL,BEL,9882254.64517805,6.557438524302
POL,BEL,596021.72431212,2.23606797749979
PRI,BEL,6907846.49615486,8.42614977317636
PRT,BEL,1213430.37993208,4.79583152331272
PRY,BEL,9836776.51636677,5.29150262212918
QAT,BEL,4645887.39930755,4.79583152331272
ROU,BEL,1127431.45458597,4.89897948556636
RWA,BEL,6098374.98321917,5.65685424949238
SAU,BEL,3271762.73369671,7.21110255092798
SGP,BEL,10405589.9844883,6.2449979983984
SLV,BEL,8832184.45472384,8.24621125123532
SVK,BEL,787325.20117419,2
SVN,BEL,669336.44205428,2.64575131106459
SWE,BEL,667455.39186866,6.85565460040104
THA,BEL,8443418.30878982,6.557438524302
TTO,BEL,7160914.64741657,3.46410161513775
TUR,BEL,1801457.16172236,4.58257569495584
TZA,BEL,6102979.34965369,9.53939201416946
UGA,BEL,5621400.1060522,4.79583152331272
URY,BEL,10718582.0118429,6.2449979983984
USA,BEL,4942778.9448949,4.79583152331272
VEN,BEL,7303893.99513258,5.8309518948453
VNM,BEL,8491631.4414648,10.770329614269
ZAF,BEL,8305594.2453648,15.0996688705415
ZMB,BEL,6831892.38669273,12.328828005938
AFG,BFA,6306734.68440761,7.87400787401181
AGO,BFA,2122502.75790801,9.16515138991168
ARE,BFA,5338812.37607488,3.74165738677394
ARG,BFA,6594107.14261508,4.24264068711928
AUS,BFA,12618045.2811222,6.6332495807108
AUT,BFA,3663479.19903032,1.4142135623731
BEL,BFA,3866136.1905039,5.29150262212918
BGD,BFA,8996780.90728748,1.73205080756888
BGR,BFA,3661798.64212386,1.73205080756888
BIH,BFA,3528821.00148599,2
BOL,BFA,6525590.42451184,7.14142842854285
BRA,BFA,3738607.70101694,5.19615242270663
BWA,BFA,3908531.00498801,10.6301458127346
CAN,BFA,5856874.2495677,5.91607978309962
CHE,BFA,3495494.33412287,4
CHL,BFA,7649375.21612967,3.3166247903554
CMR,BFA,975945.31778426,4.69041575982343
COL,BFA,6821991.65716662,11.2694276695846
CRI,BFA,8408443.72703004,4.12310562561766
CZE,BFA,3951692.66441752,2.64575131106459
DNK,BFA,4495214.23065609,2.64575131106459
DOM,BFA,6775723.5754029,5.56776436283002
ECU,BFA,7798097.16948765,6
EGY,BFA,2631912.07096443,16.4620776331543
ESP,BFA,1944050.21921368,2.82842712474619
EST,BFA,5114079.73109862,5.74456264653803
FIN,BFA,5310327.8415405,4
FRA,BFA,3042730.38917027,6
GAB,BFA,1428120.00367765,11.4017542509914
GBR,BFA,3908221.90242749,6.92820323027551
GHA,BFA,0,5.74456264653803
GRC,BFA,3238020.10410313,4.58257569495584
GTM,BFA,8910425.18498171,2.44948974278318
HKG,BFA,11621157.1522194,9.53939201416946
HND,BFA,8384224.91889955,9.53939201416946
HRV,BFA,3489484.13715286,4
HUN,BFA,3806015.68736285,5.56776436283002
IDN,BFA,10178820.6824974,5.19615242270663
IND,BFA,7022519.12402728,2
IRL,BFA,4123130.88856177,12.328828005938
IRQ,BFA,4342104.86470755,6.32455532033676
ISR,BFA,3858681.24138212,4.35889894354067
ITA,BFA,2693753.27592286,4.69041575982343
JAM,BFA,7610419.44576891,4.12310562561766
JOR,BFA,3857720.4028652,4.12310562561766
JPN,BFA,12227418.5432949,6.6332495807108
KAZ,BFA,5628836.10374166,8.94427190999916
KEN,BFA,3577298.29349363,3.60555127546399
KGZ,BFA,7160371.82780422,3.3166247903554
KOR,BFA,11901765.5784214,18.8414436814168
KWT,BFA,4924399.26177271,4.24264068711928
LAO,BFA,10328764.7763016,2
LBN,BFA,4041073.04902129,10.3440804327886
LBY,BFA,1502712.29097101,5.19615242270663
LKA,BFA,8435507.03208959,2.23606797749979
MDA,BFA,4287625.04967505,9.74679434480896
MEX,BFA,8656818.95187702,10.295630140987
MLI,BFA,0,5.19615242270663
MMR,BFA,9501534.16939561,5.56776436283002
MOZ,BFA,4274475.43049868,4.47213595499958
MUS,BFA,6993259.36667053,8.36660026534076
MYS,BFA,10644371.994183,3.3166247903554
NER,BFA,0,6.557438524302
NGA,BFA,127822.22323898,4.79583152331272
NLD,BFA,4005865.10208915,6.557438524302
NOR,BFA,4815473.51419919,7
NZL,BFA,15161985.531178,5.74456264653803
OMN,BFA,5356412.67042051,7.48331477354788
PAK,BFA,6306734.68440761,4.12310562561766
PAN,BFA,7853642.27279708,8.66025403784439
PER,BFA,7289777.31095662,4.47213595499958
PHL,BFA,12430369.6504566,5.74456264653803
POL,BFA,4183382.5657396,4.35889894354067
PRI,BFA,6457889.24907912,7.28010988928052
PRT,BFA,2505122.23257961,4.79583152331272
PRY,BFA,6532424.57271886,2.44948974278318
QAT,BFA,5268154.63925785,3.3166247903554
ROU,BFA,3868104.34169437,5.29150262212918
RWA,BFA,3326823.90241434,6.16441400296898
SAU,BFA,3776515.02585301,7.34846922834953
SGP,BFA,11201220.9251106,6.2449979983984
SLV,BFA,8888995.44520486,7.61577310586391
SVK,BFA,3993686.36491113,3.74165738677394
SVN,BFA,3622193.92531136,5.74456264653803
SWE,BFA,4626000.09784769,6.85565460040104
THA,BFA,10098894.2116291,5
TTO,BFA,5993961.31771127,3.74165738677394
TUR,BFA,3623305.94509787,2.64575131106459
TZA,BFA,3421508.07874171,8.42614977317636
UGA,BFA,3267919.8002152,5
URY,BFA,6960910.70366559,3.3166247903554
USA,BFA,6837089.92968371,4.79583152331272
VEN,BFA,5956111.81099889,5.47722557505166
VNM,BFA,10471651.0522344,10
ZAF,BFA,4473445.86634218,14.9666295470958
ZMB,BFA,3467801.00632566,9.38083151964686
AFG,BGD,1736048.20441125,6.557438524302
AGO,BGD,7979000.65852239,10.3440804327886
ARE,BGD,3169890.63513201,4.58257569495584
ARG,BGD,15708582.6176822,5.3851648071345
AUS,BGD,5250287.22742775,7.14142842854285
AUT,BGD,6486254.68033707,2.23606797749979
BEL,BGD,7219333.88985691,5
BFA,BGD,8996780.90728748,1.73205080756888
BGR,BGD,5629216.1191265,2
BIH,BGD,6346472.00842689,2.23606797749979
BOL,BGD,16378032.7785107,5.8309518948453
BRA,BGD,13597285.967125,3.74165738677394
BWA,BGD,8116949.46199997,9.69535971483266
CAN,BGD,7762638.52088213,6.48074069840786
CHE,BGD,7001838.05414697,4.35889894354067
CHL,BGD,15761266.3442231,4.69041575982343
CMR,BGD,7744238.02385292,5
COL,BGD,15161890.6531778,12.4096736459909
CRI,BGD,15758948.9743986,2.82842712474619
CZE,BGD,6349529.62042495,2.44948974278318
DNK,BGD,6565270.04989328,4
DOM,BGD,14367382.4236962,6.6332495807108
ECU,BGD,16589955.9791292,7
EGY,BGD,5190110.64688419,17.4928556845359
ESP,BGD,7674878.60325358,2.23606797749979
EST,BGD,5809185.39654771,6.78232998312527
FIN,BGD,5738421.97649658,5.19615242270663
FRA,BGD,5979222.69124158,6.70820393249937
GAB,BGD,8309320.67595011,12.4498995979887
GBR,BGD,7407101.75603,7.68114574786861
GHA,BGD,9283057.72561994,4.89897948556636
GRC,BGD,5715333.26122952,5.8309518948453
GTM,BGD,15072652.7463072,2.64575131106459
HKG,BGD,2188509.15832625,10.6770782520313
HND,BGD,15184480.3953377,10.6770782520313
HRV,BGD,6346705.73344817,4.12310562561766
HUN,BGD,6061196.21602568,4.47213595499958
IDN,BGD,1684760.00195442,3.74165738677394
IND,BGD,0,1
IRL,BGD,7929479.4162015,11.7898261225516
IRQ,BGD,3891066.54452302,7.28010988928052
ISR,BGD,5059788.67515721,5.29150262212918
ITA,BGD,6498375.17915106,5.56776436283002
JAM,BGD,14769853.5583058,3.16227766016838
JOR,BGD,4752989.00284823,5.09901951359278
JPN,BGD,3147293.38443683,5.56776436283002
KAZ,BGD,1889758.42425594,7.68114574786861
KEN,BGD,5438373.65521149,3.16227766016838
KGZ,BGD,1867540.34175235,3.16227766016838
KOR,BGD,3386297.36608588,20.0997512422418
KWT,BGD,3911353.35366754,3
LAO,BGD,786012.71166628,2.23606797749979
LBN,BGD,4986543.76235216,11.5758369027902
LBY,BGD,6082423.6545262,4
LKA,BGD,1636495.22213328,2.82842712474619
MDA,BGD,5511956.13392274,10.8627804912002
MEX,BGD,12891017.5612406,11.2694276695846
MLI,BGD,8501246.06445488,5.65685424949238
MMR,BGD,0,5.29150262212918
MOZ,BGD,6406597.56522739,4.58257569495584
MUS,BGD,5769470.71018889,9.4339811320566
MYS,BGD,1782342.68783419,3.16227766016838
NER,BGD,7306707.71554519,5.47722557505166
NGA,BGD,7782372.01584717,3.46410161513775
NLD,BGD,7101150.85084214,7.07106781186548
NOR,BGD,6010793.11427303,8.12403840463596
NZL,BGD,10466874.8913596,6.78232998312527
OMN,BGD,2878817.70599701,8.66025403784439
PAK,BGD,1409984.56612338,4.69041575982343
PAN,BGD,15771686.1781722,7.48331477354788
PER,BGD,16502803.1416872,3.3166247903554
PHL,BGD,2907932.51592957,4.47213595499958
POL,BGD,5971203.56088888,4
PRI,BGD,14283298.8794162,6.6332495807108
PRT,BGD,8442919.46932358,5.65685424949238
PRY,BGD,16203711.2534813,1.73205080756888
QAT,BGD,3642106.10228194,2.82842712474619
ROU,BGD,5540769.05192042,3.87298334620742
RWA,BGD,6811730.8381808,4.79583152331272
SAU,BGD,3312102.84092742,6.08276253029822
SGP,BGD,2482698.4910504,5.65685424949238
SLV,BGD,15449833.4582184,6.40312423743285
SVK,BGD,6082991.89785111,3.3166247903554
SVN,BGD,6552323.96579629,5.47722557505166
SWE,BGD,6163817.34426507,8
THA,BGD,578087.04855978,3.74165738677394
TTO,BGD,14626270.9022491,3.87298334620742
TUR,BGD,4241082.1727549,3.74165738677394
TZA,BGD,6128396.69422842,7.74596669241483
UGA,BGD,6181741.19110609,3.74165738677394
URY,BGD,16115306.9581189,3.74165738677394
USA,BGD,7167357.83780273,4.24264068711928
VEN,BGD,14768021.2451725,6.40312423743285
VNM,BGD,983967.59311391,11.0905365064094
ZAF,BGD,7964979.0155163,13.6747943311773
ZMB,BGD,7027685.04403956,9.4339811320566
AFG,BGR,2915599.58328915,7.14142842854285
AGO,BGR,5190579.70681275,9.53939201416946
ARE,BGR,2925483.43052194,4.12310562561766
ARG,BGR,10848710.7653465,5
AUS,BGR,11297370.45883,6.85565460040104
AUT,BGR,571994.79414637,2.23606797749979
BEL,BGR,1397809.61756657,4.58257569495584
BFA,BGR,3661798.64212386,1.73205080756888
BGD,BGR,5629216.1191265,2
BIH,BGR,223345.05451956,2.23606797749979
BOL,BGR,10460818.5267118,6.78232998312527
BRA,BGR,7848829.79452782,4.69041575982343
BWA,BGR,6563974.6931304,10.0995049383621
CAN,BGR,5053735.36472306,5.8309518948453
CHE,BGR,978517.71533139,4.79583152331272
CHL,BGR,11455562.2490499,3.74165738677394
CMR,BGR,3252962.29729918,4.58257569495584
COL,BGR,9347192.89046139,11.5758369027902
CRI,BGR,10414209.226615,4
CZE,BGR,640256.99521992,2.44948974278318
DNK,BGR,1316268.44321305,3.46410161513775
DOM,BGR,8640214.28641002,6
ECU,BGR,10628239.4290681,6.40312423743285
EGY,BGR,1066240.07134806,16.9115345252878
ESP,BGR,1530637.94091218,2.23606797749979
EST,BGR,1485448.50060137,6.48074069840786
FIN,BGR,1732351.84755206,4.79583152331272
FRA,BGR,1045533.38346779,6.08276253029822
GAB,BGR,4452685.38209981,11.7898261225516
GBR,BGR,1758271.23657495,6.85565460040104
GHA,BGR,4039893.53293226,5.65685424949238
GRC,BGR,0,5.09901951359278
GTM,BGR,10258174.7599702,2.64575131106459
HKG,BGR,7943207.92979319,9.48683298050514
HND,BGR,10047066.1020659,9.89949493661167
HRV,BGR,272795.70199299,3.60555127546399
HUN,BGR,258204.04921308,4.89897948556636
IDN,BGR,7684914.61111927,4.69041575982343
IND,BGR,3985691.0012689,2.23606797749979
IRL,BGR,2299820.18210756,11.6189500386223
IRQ,BGR,1299962.80050329,6.40312423743285
ISR,BGR,1168407.37584429,4.89897948556636
ITA,BGR,395055.88241731,4.79583152331272
JAM,BGR,9290775.80105843,3.74165738677394
JOR,BGR,1230713.19141456,4.69041575982343
JPN,BGR,8067104.01570895,6.85565460040104
KAZ,BGR,1483461.06149932,8.18535277187245
KEN,BGR,4089754.12718573,4.24264068711928
KGZ,BGR,3364145.14401291,2.44948974278318
KOR,BGR,7754749.83485734,19.0787840283389
KWT,BGR,2167336.35632547,4.12310562561766
LAO,BGR,6973624.12222903,1
LBN,BGR,1070810.43366395,10.6770782520313
LBY,BGR,937793.21975637,4.89897948556636
LKA,BGR,6176043.7615967,2.82842712474619
MDA,BGR,164741.51786435,9.89949493661167
MEX,BGR,9796947.01478924,10.9087121146357
MLI,BGR,3032890.13093848,4.89897948556636
MMR,BGR,6169032.32891597,5.65685424949238
MOZ,BGR,5946925.41647746,4.58257569495584
MUS,BGR,7530746.81243863,8.77496438739212
MYS,BGR,7995307.12932313,2.44948974278318
NER,BGR,2169386.10159895,5.8309518948453
NGA,BGR,3201991.58762955,4.47213595499958
NLD,BGR,1441636.84614779,7.07106781186548
NOR,BGR,1797453.15946318,7.07106781186548
NZL,BGR,15600338.7377606,6.78232998312527
OMN,BGR,3106046.55617929,7.93725393319377
PAK,BGR,3222750.40831398,4.24264068711928
PAN,BGR,10111158.1706903,8.24621125123532
PER,BGR,10407073.271927,3.87298334620742
PHL,BGR,8675464.96175019,5.29150262212918
POL,BGR,531901.42631312,3.46410161513775
PRI,BGR,8439389.80775354,7.21110255092798
PRT,BGR,2337890.99642531,4.89897948556636
PRY,BGR,10733539.5232231,1.73205080756888
QAT,BGR,2749961.7154155,2.82842712474619
ROU,BGR,0,4.79583152331272
RWA,BGR,4733068.85786053,5.56776436283002
SAU,BGR,1409784.13632711,7
SGP,BGR,8705032.92023569,6.32455532033676
SLV,BGR,10481952.7899914,7.28010988928052
SVK,BGR,461584.920579,3.3166247903554
SVN,BGR,538710.47603038,5.09901951359278
SWE,BGR,1381186.89036823,6.92820323027551
THA,BGR,6871902.72989866,4.24264068711928
TTO,BGR,8571044.36550472,3.87298334620742
TUR,BGR,0,2.44948974278318
TZA,BGR,4730084.28936883,7.74596669241483
UGA,BGR,4201823.17926137,4.24264068711928
URY,BGR,11315911.9278092,3.16227766016838
USA,BGR,6621210.72591288,4.69041575982343
VEN,BGR,8723573.63581148,5.74456264653803
VNM,BGR,7015139.35499789,10.3440804327886
ZAF,BGR,7063335.85595053,14.5258390463339
ZMB,BGR,5525853.17239279,9.21954445729289
AFG,BIH,3638389.52103948,6.78232998312527
AGO,BIH,5255245.23951754,9.05538513813742
ARE,BIH,3618298.82524374,3.74165738677394
ARG,BIH,10532143.0390799,4.69041575982343
AUS,BIH,12016252.8154301,5.8309518948453
AUT,BIH,161010.40434818,1.4142135623731
BEL,BIH,893662.50566241,3.74165738677394
BFA,BIH,3528821.00148599,2
BGD,BIH,6346472.00842689,2.23606797749979
BGR,BIH,223345.05451956,2.23606797749979
BOL,BIH,10032318.3685599,7
BRA,BIH,7526529.89101251,5.56776436283002
BWA,BIH,6746221.07448738,10.5356537528527
CAN,BIH,4846004.71496889,4.35889894354067
CHE,BIH,441850.07486058,3.74165738677394
CHL,BIH,11003784.5353955,3.87298334620742
CMR,BIH,3303051.44645162,5.47722557505166
COL,BIH,8809323.34894074,11.0905365064094
CRI,BIH,9874172.2530343,4.35889894354067
CZE,BIH,369428.85091389,2.23606797749979
DNK,BIH,1089802.00801888,3
DOM,BIH,8100289.0762296,5.3851648071345
ECU,BIH,10096505.8205169,6
EGY,BIH,1349502.67723552,16.7630546142402
ESP,BIH,1037529.27881771,2.82842712474619
EST,BIH,1445397.70980303,5.56776436283002
FIN,BIH,1662709.67906888,4.24264068711928
FRA,BIH,540418.62866691,5.65685424949238
GAB,BIH,4511461.73785832,11.8321595661992
GBR,BIH,1255272.2721856,5.8309518948453
GHA,BIH,3927030.4046453,5.56776436283002
GRC,BIH,281718.08297537,4.12310562561766
GTM,BIH,9727864.31698383,1.4142135623731
HKG,BIH,8612112.45108225,10.1488915650922
HND,BIH,9508732.14603652,9.53939201416946
HRV,BIH,0,2.82842712474619
HUN,BIH,69039.4460148,4.79583152331272
IDN,BIH,8405641.11485766,5
IND,BIH,4702905.49973952,2
IRL,BIH,1793080.33912674,11.0453610171873
IRQ,BIH,2016394.37825378,6.32455532033676
ISR,BIH,1789894.18083665,3.3166247903554
ITA,BIH,157057.99982579,4.47213595499958
JAM,BIH,8750775.32910184,3.87298334620742
JOR,BIH,1854652.53698425,3.87298334620742
JPN,BIH,8447482.43217131,7.48331477354788
KAZ,BIH,2106176.64189239,8.36660026534076
KEN,BIH,4442965.69966851,4.12310562561766
KGZ,BIH,4067333.68388412,3
KOR,BIH,8275842.61624678,18.8414436814168
KWT,BIH,2869610.41465964,3.74165738677394
LAO,BIH,7681078.25039471,2.82842712474619
LBN,BIH,1732535.65838049,10.6301458127346
LBY,BIH,1106090.16977984,4.35889894354067
LKA,BIH,6894613.18608641,1.73205080756888
MDA,BIH,670395.50505308,9.8488578017961
MEX,BIH,9268263.55183015,10.3923048454133
MLI,BIH,2842882.17289239,4.58257569495584
MMR,BIH,6878028.78066681,6.85565460040104
MOZ,BIH,6251119.23948501,4.47213595499958
MUS,BIH,8028692.57470927,8.36660026534076
MYS,BIH,8718159.01226207,2.23606797749979
NER,BIH,2198717.03852369,5.74456264653803
NGA,BIH,3241936.55527741,4.58257569495584
NLD,BIH,955453.24640533,5.56776436283002
NOR,BIH,1530603.18750359,6.70820393249937
NZL,BIH,15813776.2100783,5.56776436283002
OMN,BIH,3819567.0096906,7.48331477354788
PAK,BIH,3939984.16657084,3.87298334620742
PAN,BIH,9571831.25344152,8.88819441731559
PER,BIH,9887253.09810926,4.24264068711928
PHL,BIH,9319868.79660445,5.3851648071345
POL,BIH,465561.32941013,3.3166247903554
PRI,BIH,7901190.68323986,6.85565460040104
PRT,BIH,1810413.20170913,4.58257569495584
PRY,BIH,10349893.7837894,3.16227766016838
QAT,BIH,3448570.46822082,3.87298334620742
ROU,BIH,130332.57150336,4.47213595499958
RWA,BIH,4996912.87395203,5.47722557505166
SAU,BIH,2038050.28695961,6.78232998312527
SGP,BIH,9427655.73789623,6.2449979983984
SLV,BIH,9945852.06061306,7.34846922834953
SVK,BIH,284678.35477222,2.44948974278318
SVN,BIH,47501.71014445,4.79583152331272
SWE,BIH,1138504.36185042,6.40312423743285
THA,BIH,7588844.64656709,5.56776436283002
TTO,BIH,8042171.3299052,2.44948974278318
TUR,BIH,595025.70786169,2.23606797749979
TZA,BIH,4998922.11908952,8.66025403784439
UGA,BIH,4491729.40168324,4.35889894354067
URY,BIH,11044656.0880345,4.58257569495584
USA,BIH,6120185.66602985,3.60555127546399
VEN,BIH,8193919.56112846,5.09901951359278
VNM,BIH,7719631.60807601,10.0995049383621
ZAF,BIH,7285586.5108213,14.7648230602334
AFG,BOL,13645652.2738183,4.12310562561766
AGO,BOL,7286329.14285013,15.9687194226713
ARE,BOL,12705875.8162856,10.2469507659596
ARG,BOL,0,11.1803398874989
AUS,BOL,10310853.7015364,9.53939201416946
AUT,BOL,9683397.0094284,7.14142842854285
BEL,BOL,9355402.15738611,7.93725393319377
